tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2023-2092,Ningbo,Hard,32,I,20230925,273,215872,,,Kamilla Rakhimova,R,,RUS,22.0,201551,6.0,,Arantxa Rus,L,180.0,NED,32.7,3-6 7-6(5) 6-3,3,R32,144.0,0.0,7.0,93.0,57.0,35.0,17.0,14.0,3.0,8.0,4.0,8.0,91.0,55.0,36.0,15.0,16.0,1.0,7.0,77.0,826.0,51.0,1124.0
2023-2092,Ningbo,Hard,32,I,20230925,272,223670,,,Diana Shnaider,L,,RUS,19.4,222296,,Q,Zhuoxuan Bai,R,,CHN,20.8,6-4 1-6 6-2,3,R32,128.0,2.0,5.0,68.0,37.0,25.0,17.0,13.0,2.0,6.0,1.0,2.0,96.0,54.0,38.0,16.0,12.0,8.0,12.0,85.0,791.0,123.0,581.0
2023-2092,Ningbo,Hard,32,I,20230925,271,201709,,,Yulia Putintseva,R,163.0,KAZ,28.7,201611,,,Daria Saville,R,166.0,AUS,29.5,6-4 6-1,3,R32,79.0,1.0,4.0,54.0,40.0,29.0,6.0,9.0,4.0,6.0,0.0,7.0,49.0,26.0,15.0,5.0,8.0,1.0,6.0,73.0,877.0,248.0,281.0
2023-2092,Ningbo,Hard,32,I,20230925,270,201520,2.0,,Petra Kvitova,L,183.0,CZE,33.5,204431,,Q,Anna Lena Friedsam,R,,GER,29.6,7-6(2) 6-1,3,R32,97.0,5.0,8.0,73.0,44.0,29.0,10.0,10.0,7.0,12.0,2.0,1.0,54.0,34.0,13.0,10.0,9.0,0.0,7.0,14.0,2695.0,112.0,635.0
2023-1056,Tokyo,Hard,32,P,20230925,300,206368,8.0,,Veronika Kudermetova,R,175.0,RUS,26.4,202468,2.0,,Jessica Pegula,R,170.0,USA,29.5,7-5 6-1,3,F,84.0,1.0,1.0,52.0,34.0,25.0,14.0,10.0,0.0,1.0,2.0,3.0,57.0,26.0,11.0,18.0,9.0,1.0,5.0,19.0,2170.0,4.0,5755.0
2023-1056,Tokyo,Hard,32,P,20230925,299,206368,8.0,,Veronika Kudermetova,R,175.0,RUS,26.4,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.2,7-6(6) 6-7(2) 6-3,3,SF,205.0,16.0,2.0,121.0,69.0,53.0,25.0,16.0,9.0,11.0,3.0,11.0,122.0,81.0,53.0,21.0,17.0,8.0,12.0,19.0,2170.0,86.0,790.0
2023-1056,Tokyo,Hard,32,P,20230925,298,202468,2.0,,Jessica Pegula,R,170.0,USA,29.5,206289,4.0,,Maria Sakkari,R,172.0,GRE,28.1,6-2 6-3,3,SF,85.0,4.0,5.0,68.0,32.0,20.0,21.0,8.0,8.0,9.0,4.0,4.0,53.0,26.0,15.0,9.0,9.0,3.0,8.0,4.0,5755.0,6.0,4360.0
2023-1056,Tokyo,Hard,32,P,20230925,297,206368,8.0,,Veronika Kudermetova,R,175.0,RUS,26.4,216347,1.0,,Iga Swiatek,R,176.0,POL,22.3,6-2 2-6 6-4,3,QF,141.0,4.0,2.0,82.0,47.0,33.0,20.0,13.0,2.0,4.0,1.0,6.0,81.0,47.0,30.0,21.0,13.0,5.0,8.0,19.0,2170.0,2.0,8195.0
2023-1056,Tokyo,Hard,32,P,20230925,296,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.2,206420,,,Ekaterina Alexandrova,R,175.0,RUS,28.8,6-2 7-5,3,QF,89.0,10.0,2.0,66.0,46.0,35.0,11.0,10.0,4.0,5.0,5.0,7.0,57.0,31.0,19.0,13.0,10.0,1.0,5.0,86.0,790.0,21.0,2120.0
2023-1056,Tokyo,Hard,32,P,20230925,295,206289,4.0,,Maria Sakkari,R,172.0,GRE,28.1,201614,5.0,,Caroline Garcia,R,177.0,FRA,29.9,6-2 6-2,3,QF,79.0,9.0,0.0,54.0,32.0,22.0,14.0,8.0,6.0,6.0,7.0,0.0,64.0,39.0,21.0,11.0,8.0,4.0,8.0,6.0,4360.0,10.0,3335.0
2023-1056,Tokyo,Hard,32,P,20230925,294,202468,2.0,,Jessica Pegula,R,170.0,USA,29.5,214082,6.0,,Daria Kasatkina,R,170.0,RUS,26.3,6-1 6-0,3,QF,59.0,4.0,2.0,43.0,26.0,20.0,9.0,7.0,3.0,4.0,0.0,2.0,51.0,36.0,14.0,4.0,6.0,1.0,7.0,4.0,5755.0,13.0,2790.0
2023-1056,Tokyo,Hard,32,P,20230925,293,216347,1.0,,Iga Swiatek,R,176.0,POL,22.3,215988,,Q,Mai Hontama,R,,JPN,24.0,6-4 7-5,3,R16,122.0,1.0,3.0,74.0,42.0,22.0,16.0,11.0,4.0,9.0,0.0,0.0,80.0,59.0,26.0,11.0,11.0,10.0,17.0,2.0,8195.0,148.0,510.0
2023-1056,Tokyo,Hard,32,P,20230925,292,206368,8.0,,Veronika Kudermetova,R,175.0,RUS,26.4,215037,,,Kayla Day,L,173.0,USA,23.9,6-3 6-3,3,R16,86.0,0.0,0.0,51.0,29.0,24.0,15.0,9.0,1.0,1.0,1.0,2.0,58.0,31.0,20.0,13.0,9.0,1.0,4.0,19.0,2170.0,96.0,729.0
2023-1056,Tokyo,Hard,32,P,20230925,291,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.2,222328,,,Linda Noskova,R,,CZE,18.8,6-3 4-6 6-0,3,R16,130.0,7.0,8.0,73.0,36.0,31.0,19.0,12.0,5.0,6.0,5.0,12.0,107.0,60.0,42.0,15.0,13.0,15.0,20.0,86.0,790.0,44.0,1204.0
2023-1056,Tokyo,Hard,32,P,20230925,290,206420,,,Ekaterina Alexandrova,R,175.0,RUS,28.8,214643,7.0,,Liudmila Samsonova,R,180.0,RUS,24.8,6-4 6-2,3,R16,76.0,7.0,4.0,57.0,33.0,25.0,14.0,9.0,4.0,5.0,2.0,7.0,49.0,23.0,15.0,10.0,9.0,1.0,5.0,21.0,2120.0,22.0,2000.0
2023-1056,Tokyo,Hard,32,P,20230925,289,201614,5.0,,Caroline Garcia,R,177.0,FRA,29.9,211843,,,Anhelina Kalinina,R,179.0,UKR,26.6,6-4 6-3,3,R16,91.0,10.0,0.0,60.0,34.0,27.0,15.0,10.0,3.0,4.0,1.0,3.0,66.0,31.0,18.0,18.0,9.0,4.0,7.0,10.0,3335.0,28.0,1572.0
2023-1056,Tokyo,Hard,32,P,20230925,288,206289,4.0,,Maria Sakkari,R,172.0,GRE,28.1,201595,,Q,Misaki Doi,L,159.0,JPN,32.4,6-3 6-1,3,R16,65.0,4.0,2.0,43.0,23.0,20.0,14.0,8.0,0.0,0.0,1.0,0.0,51.0,37.0,21.0,4.0,8.0,2.0,6.0,6.0,4360.0,331.0,184.0
2023-1056,Tokyo,Hard,32,P,20230925,287,214082,6.0,,Daria Kasatkina,R,170.0,RUS,26.3,202604,,Q,Despina Papamichail,R,178.0,GRE,30.6,6-4 6-4,3,R16,120.0,0.0,8.0,86.0,66.0,40.0,6.0,10.0,12.0,16.0,0.0,3.0,66.0,39.0,23.0,9.0,10.0,7.0,13.0,13.0,2790.0,220.0,320.0
2023-1056,Tokyo,Hard,32,P,20230925,286,202468,2.0,,Jessica Pegula,R,170.0,USA,29.5,213710,,,Cristina Bucsa,R,,ESP,25.7,6-1 6-2,3,R16,62.0,2.0,2.0,50.0,21.0,18.0,17.0,8.0,2.0,2.0,1.0,3.0,45.0,28.0,16.0,6.0,7.0,3.0,7.0,4.0,5755.0,79.0,817.0
2023-1056,Tokyo,Hard,32,P,20230925,284,215988,,Q,Mai Hontama,R,,JPN,24.0,211702,,,Nao Hibino,R,163.0,JPN,28.8,6-2 6-4,3,R32,67.0,1.0,0.0,44.0,29.0,19.0,11.0,9.0,0.0,2.0,0.0,0.0,51.0,38.0,17.0,6.0,9.0,5.0,10.0,148.0,510.0,92.0,744.0
2023-1056,Tokyo,Hard,32,P,20230925,283,215037,,,Kayla Day,L,173.0,USA,23.9,220416,,WC,Moyuka Uchijima,R,171.0,JPN,22.1,6-2 6-2,3,R32,66.0,3.0,4.0,47.0,27.0,22.0,12.0,8.0,1.0,1.0,7.0,3.0,44.0,27.0,16.0,9.0,8.0,2.0,6.0,96.0,729.0,160.0,481.0
2023-1056,Tokyo,Hard,32,P,20230925,282,206368,8.0,,Veronika Kudermetova,R,175.0,RUS,26.4,211279,,Q,Harriet Dart,R,175.0,GBR,27.1,6-3 7-6(4),3,R32,110.0,2.0,1.0,74.0,47.0,28.0,16.0,11.0,3.0,6.0,2.0,8.0,64.0,30.0,22.0,12.0,10.0,0.0,4.0,19.0,2170.0,149.0,509.0
2023-1056,Tokyo,Hard,32,P,20230925,281,222328,,,Linda Noskova,R,,CZE,18.8,221124,,LL,Himeno Sakatsume,R,,JPN,22.1,6-2 7-5,3,R32,85.0,3.0,5.0,61.0,39.0,31.0,9.0,10.0,2.0,3.0,4.0,6.0,69.0,35.0,22.0,15.0,10.0,3.0,7.0,44.0,1204.0,181.0,421.0
2023-1056,Tokyo,Hard,32,P,20230925,280,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.2,202499,,,Donna Vekic,R,179.0,CRO,27.2,6-1 6-1,3,R32,74.0,4.0,8.0,50.0,27.0,24.0,8.0,7.0,5.0,6.0,0.0,5.0,52.0,26.0,12.0,7.0,7.0,3.0,9.0,86.0,790.0,20.0,2125.0
2023-1056,Tokyo,Hard,32,P,20230925,279,206420,,,Ekaterina Alexandrova,R,175.0,RUS,28.8,214939,,WC,Anna Kalinskaya,R,175.0,RUS,24.8,6-7(7) 6-1 7-5,3,R32,141.0,14.0,9.0,101.0,57.0,44.0,20.0,16.0,0.0,3.0,2.0,7.0,104.0,65.0,39.0,19.0,15.0,8.0,14.0,21.0,2120.0,80.0,814.0
2023-1056,Tokyo,Hard,32,P,20230925,278,214643,7.0,,Liudmila Samsonova,R,180.0,RUS,24.8,213583,,,Tatjana Maria,R,172.0,GER,36.1,6-0 6-2,3,R32,61.0,7.0,1.0,40.0,25.0,19.0,10.0,7.0,2.0,2.0,1.0,4.0,43.0,22.0,9.0,9.0,7.0,3.0,8.0,22.0,2000.0,53.0,1075.0
2023-1056,Tokyo,Hard,32,P,20230925,276,211843,,,Anhelina Kalinina,R,179.0,UKR,26.6,221909,,,Ashlyn Krueger,R,185.0,USA,19.3,6-3 6-1,3,R32,71.0,3.0,5.0,52.0,26.0,20.0,14.0,8.0,7.0,8.0,0.0,3.0,48.0,24.0,15.0,8.0,8.0,1.0,6.0,28.0,1572.0,75.0,842.0
2023-1056,Tokyo,Hard,32,P,20230925,275,201595,,Q,Misaki Doi,L,159.0,JPN,32.4,201549,,,Petra Martic,R,181.0,CRO,32.6,7-5 6-2,3,R32,89.0,1.0,0.0,50.0,34.0,28.0,11.0,10.0,3.0,4.0,7.0,8.0,72.0,36.0,24.0,16.0,10.0,5.0,9.0,331.0,184.0,49.0,1173.0
2023-1056,Tokyo,Hard,32,P,20230925,273,214082,6.0,,Daria Kasatkina,R,170.0,RUS,26.3,216146,,,Marta Kostyuk,R,175.0,UKR,21.2,3-6 6-4 6-3,3,R32,144.0,0.0,8.0,122.0,89.0,51.0,11.0,14.0,9.0,16.0,6.0,3.0,85.0,42.0,23.0,16.0,14.0,2.0,10.0,13.0,2790.0,45.0,1200.0
2023-1056,Tokyo,Hard,32,P,20230925,272,202604,,Q,Despina Papamichail,R,178.0,GRE,30.6,220718,,LL,Sakura Hosogi,U,,JPN,23.5,7-6(3) 7-5,3,R32,139.0,2.0,1.0,91.0,59.0,37.0,15.0,12.0,6.0,10.0,0.0,2.0,81.0,62.0,33.0,11.0,12.0,3.0,8.0,220.0,320.0,256.0,264.0
2023-1056,Tokyo,Hard,32,P,20230925,271,213710,,,Cristina Bucsa,R,,ESP,25.7,221099,,Q,Rina Saigo,U,,JPN,22.9,6-1 6-2,3,R32,75.0,1.0,2.0,49.0,33.0,26.0,7.0,8.0,3.0,4.0,1.0,3.0,53.0,35.0,18.0,5.0,7.0,6.0,11.0,79.0,817.0,400.0,147.0
2023-1020,Beijing,Hard,64,PM,20231002,300,214643,,,Liudmila Samsonova,R,180.0,RUS,24.8,214981,5.0,,Elena Rybakina,R,184.0,KAZ,24.2,7-6(7) 6-3,3,SF,100.0,7.0,4.0,76.0,45.0,34.0,16.0,11.0,2.0,3.0,4.0,4.0,72.0,40.0,26.0,18.0,10.0,3.0,5.0,22.0,2000.0,5.0,5665.0
2023-1020,Beijing,Hard,64,PM,20231002,299,216347,2.0,,Iga Swiatek,R,176.0,POL,22.3,221103,3.0,,Coco Gauff,R,175.0,USA,19.5,6-2 6-3,3,SF,79.0,1.0,1.0,40.0,30.0,26.0,6.0,8.0,0.0,0.0,2.0,1.0,60.0,37.0,22.0,9.0,9.0,4.0,8.0,2.0,8195.0,3.0,6165.0
2023-1020,Beijing,Hard,64,PM,20231002,298,214981,5.0,,Elena Rybakina,R,184.0,KAZ,24.2,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.4,7-5 6-2,3,QF,94.0,12.0,1.0,63.0,39.0,30.0,12.0,10.0,0.0,1.0,4.0,8.0,68.0,34.0,25.0,13.0,10.0,5.0,9.0,5.0,5665.0,1.0,9266.0
2023-1020,Beijing,Hard,64,PM,20231002,297,214643,,,Liudmila Samsonova,R,180.0,RUS,24.8,211533,13.0,,Jelena Ostapenko,R,177.0,LAT,26.3,6-3 6-2,3,QF,66.0,7.0,3.0,40.0,23.0,21.0,8.0,8.0,0.0,1.0,1.0,4.0,60.0,30.0,20.0,9.0,9.0,3.0,8.0,22.0,2000.0,17.0,2505.0
2023-1020,Beijing,Hard,64,PM,20231002,296,221103,3.0,,Coco Gauff,R,175.0,USA,19.5,206289,6.0,,Maria Sakkari,R,172.0,GRE,28.1,6-2 6-4,3,QF,78.0,4.0,1.0,48.0,31.0,26.0,11.0,9.0,0.0,0.0,2.0,4.0,62.0,37.0,26.0,10.0,9.0,7.0,10.0,3.0,6165.0,6.0,4365.0
2023-1020,Beijing,Hard,64,PM,20231002,295,216347,2.0,,Iga Swiatek,R,176.0,POL,22.3,201614,9.0,,Caroline Garcia,R,177.0,FRA,29.9,6-7(8) 7-6(5) 6-1,3,QF,155.0,4.0,1.0,97.0,74.0,60.0,11.0,16.0,0.0,2.0,16.0,2.0,112.0,76.0,55.0,15.0,15.0,2.0,6.0,2.0,8195.0,10.0,3335.0
2023-1020,Beijing,Hard,64,PM,20231002,294,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.4,211148,,,Jasmine Paolini,R,160.0,ITA,27.7,6-4 7-6(4),3,R16,97.0,16.0,3.0,69.0,42.0,32.0,10.0,11.0,5.0,8.0,1.0,2.0,66.0,53.0,32.0,4.0,11.0,2.0,6.0,1.0,9266.0,36.0,1330.0
2023-1020,Beijing,Hard,64,PM,20231002,293,214981,5.0,,Elena Rybakina,R,184.0,KAZ,24.2,259799,,Q,Mirra Andreeva,R,,RUS,16.4,2-6 6-4 6-1,3,R16,109.0,10.0,2.0,88.0,49.0,36.0,18.0,13.0,6.0,9.0,2.0,2.0,69.0,42.0,27.0,12.0,12.0,1.0,5.0,5.0,5665.0,60.0,979.0
2023-1020,Beijing,Hard,64,PM,20231002,292,211533,13.0,,Jelena Ostapenko,R,177.0,LAT,26.3,202468,4.0,,Jessica Pegula,R,170.0,USA,29.6,6-4 6-2,3,R16,78.0,5.0,1.0,64.0,41.0,25.0,13.0,9.0,6.0,8.0,1.0,3.0,61.0,31.0,15.0,14.0,9.0,4.0,9.0,17.0,2505.0,4.0,5955.0
2023-1020,Beijing,Hard,64,PM,20231002,291,214643,,,Liudmila Samsonova,R,180.0,RUS,24.8,216146,,,Marta Kostyuk,R,175.0,UKR,21.2,6-4 6-7(4) 7-5,3,R16,175.0,4.0,8.0,109.0,67.0,45.0,19.0,17.0,8.0,13.0,8.0,12.0,128.0,66.0,41.0,28.0,17.0,13.0,20.0,22.0,2000.0,44.0,1200.0
2023-1020,Beijing,Hard,64,PM,20231002,290,206289,6.0,,Maria Sakkari,R,172.0,GRE,28.1,216133,,,Xin Yu Wang,R,182.0,CHN,22.0,6-4 2-6 6-3,3,R16,151.0,3.0,1.0,102.0,65.0,38.0,24.0,14.0,5.0,8.0,1.0,2.0,99.0,64.0,40.0,18.0,13.0,11.0,14.0,6.0,4365.0,37.0,1316.0
2023-1020,Beijing,Hard,64,PM,20231002,289,221103,3.0,,Coco Gauff,R,175.0,USA,19.5,206368,16.0,,Veronika Kudermetova,R,175.0,RUS,26.4,7-6(5) 6-2,3,R16,107.0,3.0,2.0,66.0,34.0,22.0,17.0,10.0,3.0,6.0,4.0,4.0,67.0,39.0,23.0,12.0,10.0,3.0,8.0,3.0,6165.0,16.0,2540.0
2023-1020,Beijing,Hard,64,PM,20231002,288,201614,9.0,,Caroline Garcia,R,177.0,FRA,29.9,211843,,,Anhelina Kalinina,R,179.0,UKR,26.6,6-3 6-2,3,R16,83.0,6.0,5.0,66.0,42.0,32.0,10.0,9.0,5.0,6.0,2.0,7.0,65.0,37.0,23.0,11.0,8.0,10.0,14.0,10.0,3335.0,28.0,1572.0
2023-1020,Beijing,Hard,64,PM,20231002,287,216347,2.0,,Iga Swiatek,R,176.0,POL,22.3,202663,,,Magda Linette,R,171.0,POL,31.6,6-1 6-1,3,R16,65.0,0.0,0.0,36.0,19.0,16.0,12.0,7.0,0.0,0.0,1.0,1.0,41.0,24.0,12.0,6.0,7.0,2.0,7.0,2.0,8195.0,25.0,1786.0
2023-1020,Beijing,Hard,64,PM,20231002,286,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.4,211107,,Q,Katie Boulter,R,180.0,GBR,27.1,7-5 7-6(2),3,R32,152.0,8.0,7.0,100.0,61.0,41.0,22.0,12.0,10.0,12.0,5.0,6.0,102.0,65.0,41.0,17.0,12.0,9.0,12.0,1.0,9266.0,56.0,1019.0
2023-1020,Beijing,Hard,64,PM,20231002,285,211148,,,Jasmine Paolini,R,160.0,ITA,27.7,206294,,WC,Yue Yuan,R,184.0,CHN,25.0,2-6 6-3 6-4,3,R32,128.0,0.0,1.0,79.0,55.0,28.0,17.0,14.0,1.0,6.0,1.0,2.0,82.0,53.0,35.0,12.0,13.0,5.0,10.0,36.0,1330.0,146.0,505.0
2023-1020,Beijing,Hard,64,PM,20231002,284,259799,,Q,Mirra Andreeva,R,,RUS,16.4,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.2,6-2 6-1,3,R32,63.0,3.0,1.0,42.0,29.0,21.0,9.0,7.0,3.0,3.0,1.0,4.0,46.0,30.0,16.0,4.0,8.0,2.0,7.0,60.0,979.0,62.0,975.0
2023-1020,Beijing,Hard,64,PM,20231002,283,214981,5.0,,Elena Rybakina,R,184.0,KAZ,24.2,213583,,,Tatjana Maria,R,172.0,GER,36.1,7-5 6-0,3,R32,69.0,9.0,1.0,46.0,23.0,20.0,14.0,9.0,0.0,1.0,1.0,3.0,53.0,33.0,17.0,7.0,9.0,2.0,7.0,5.0,5665.0,53.0,1075.0
2023-1020,Beijing,Hard,64,PM,20231002,282,202468,4.0,,Jessica Pegula,R,170.0,USA,29.6,215020,,,Anna Blinkova,R,179.0,RUS,25.0,6-7(2) 6-2 6-1,3,R32,125.0,4.0,6.0,83.0,41.0,30.0,22.0,13.0,2.0,4.0,5.0,11.0,100.0,57.0,35.0,15.0,14.0,12.0,19.0,4.0,5955.0,39.0,1263.0
2023-1020,Beijing,Hard,64,PM,20231002,281,211533,13.0,,Jelena Ostapenko,R,177.0,LAT,26.3,222328,,,Linda Noskova,R,,CZE,18.8,W/O,3,R32,0.0,,,,,,,,,,,,,,,,,,,17.0,2505.0,42.0,1211.0
2023-1020,Beijing,Hard,64,PM,20231002,280,214643,,,Liudmila Samsonova,R,180.0,RUS,24.8,201520,12.0,,Petra Kvitova,L,183.0,CZE,33.5,6-4 7-5,3,R32,95.0,7.0,3.0,67.0,39.0,31.0,14.0,11.0,1.0,3.0,2.0,3.0,74.0,41.0,23.0,18.0,11.0,5.0,9.0,22.0,2000.0,14.0,2695.0
2023-1020,Beijing,Hard,64,PM,20231002,279,216146,,,Marta Kostyuk,R,175.0,UKR,21.2,202460,7.0,,Ons Jabeur,R,167.0,TUN,29.0,7-6(5) 6-1,3,R32,77.0,5.0,7.0,62.0,38.0,29.0,11.0,9.0,3.0,5.0,0.0,3.0,59.0,37.0,23.0,7.0,10.0,2.0,7.0,44.0,1200.0,7.0,4145.0
2023-1020,Beijing,Hard,64,PM,20231002,278,206289,6.0,,Maria Sakkari,R,172.0,GRE,28.1,222258,,,Linda Fruhvirtova,R,,CZE,18.4,6-4 6-2,3,R32,90.0,3.0,0.0,58.0,32.0,25.0,11.0,9.0,3.0,5.0,1.0,6.0,63.0,38.0,23.0,8.0,9.0,5.0,10.0,6.0,4365.0,98.0,714.0
2023-1020,Beijing,Hard,64,PM,20231002,277,216133,,,Xin Yu Wang,R,182.0,CHN,22.0,214082,11.0,,Daria Kasatkina,R,170.0,RUS,26.4,6-4 6-2,3,R32,85.0,1.0,1.0,61.0,34.0,23.0,14.0,9.0,3.0,5.0,0.0,3.0,59.0,43.0,25.0,3.0,9.0,5.0,10.0,37.0,1316.0,13.0,2830.0
2023-1020,Beijing,Hard,64,PM,20231002,276,206368,16.0,,Veronika Kudermetova,R,175.0,RUS,26.4,201615,,,Lesia Tsurenko,R,174.0,UKR,34.3,3-6 6-0 6-0,3,R32,102.0,6.0,1.0,60.0,34.0,21.0,17.0,10.0,3.0,5.0,0.0,5.0,68.0,33.0,16.0,14.0,11.0,2.0,9.0,16.0,2540.0,49.0,1152.0
2023-1020,Beijing,Hard,64,PM,20231002,275,221103,3.0,,Coco Gauff,R,175.0,USA,19.5,201549,,,Petra Martic,R,181.0,CRO,32.7,7-5 5-7 7-6(2),3,R32,181.0,5.0,7.0,123.0,82.0,55.0,17.0,18.0,9.0,15.0,4.0,8.0,106.0,52.0,35.0,26.0,18.0,2.0,8.0,3.0,6165.0,48.0,1173.0
2023-1020,Beijing,Hard,64,PM,20231002,274,211843,,,Anhelina Kalinina,R,179.0,UKR,26.6,201611,,,Daria Saville,R,166.0,AUS,29.5,6-2 7-6(5),3,R32,106.0,0.0,1.0,67.0,58.0,38.0,4.0,10.0,2.0,4.0,1.0,6.0,61.0,41.0,23.0,8.0,10.0,0.0,4.0,28.0,1572.0,247.0,282.0
2023-1020,Beijing,Hard,64,PM,20231002,273,201614,9.0,,Caroline Garcia,R,177.0,FRA,29.9,201709,,Q,Yulia Putintseva,R,163.0,KAZ,28.7,6-3 3-6 6-3,3,R32,135.0,8.0,0.0,100.0,64.0,44.0,21.0,14.0,11.0,13.0,1.0,1.0,83.0,58.0,40.0,11.0,13.0,6.0,9.0,10.0,3335.0,75.0,877.0
2023-1020,Beijing,Hard,64,PM,20231002,272,202663,,,Magda Linette,R,171.0,POL,31.6,206108,,,Jennifer Brady,R,178.0,USA,28.4,3-1 RET,3,R32,21.0,2.0,0.0,11.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,14.0,7.0,3.0,4.0,2.0,1.0,2.0,25.0,1786.0,261.0,259.0
2023-1020,Beijing,Hard,64,PM,20231002,271,216347,2.0,,Iga Swiatek,R,176.0,POL,22.3,219875,,,Varvara Gracheva,R,,FRA,23.1,6-4 6-1,3,R32,80.0,2.0,0.0,44.0,30.0,22.0,9.0,8.0,0.0,1.0,1.0,2.0,58.0,29.0,19.0,10.0,9.0,4.0,9.0,2.0,8195.0,47.0,1178.0
2023-1020,Beijing,Hard,64,PM,20231002,270,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,25.4,213550,,WC,Sofia Kenin,R,170.0,USA,24.8,6-1 6-2,3,R64,67.0,5.0,2.0,39.0,23.0,22.0,11.0,8.0,0.0,0.0,1.0,1.0,50.0,31.0,14.0,8.0,7.0,5.0,9.0,1.0,9266.0,31.0,1391.0
2023-1020,Beijing,Hard,64,PM,20231002,269,211107,,Q,Katie Boulter,R,180.0,GBR,27.1,211684,,Q,Magdalena Frech,R,171.0,POL,25.7,6-4 3-6 6-2,3,R64,134.0,2.0,3.0,89.0,57.0,41.0,9.0,13.0,11.0,16.0,3.0,5.0,86.0,54.0,34.0,8.0,14.0,6.0,13.0,56.0,1019.0,69.0,924.0
2023-1020,Beijing,Hard,64,PM,20231002,268,206294,,WC,Yue Yuan,R,184.0,CHN,25.0,210722,,,Elise Mertens,R,179.0,BEL,27.8,3-6 6-1 6-4,3,R64,160.0,2.0,2.0,95.0,54.0,34.0,16.0,13.0,8.0,13.0,3.0,10.0,103.0,59.0,34.0,15.0,13.0,12.0,19.0,146.0,505.0,29.0,1514.0
2023-1020,Beijing,Hard,64,PM,20231002,267,211148,,,Jasmine Paolini,R,160.0,ITA,27.7,206242,15.0,,Beatriz Haddad Maia,L,185.0,BRA,27.3,3-6 6-4 6-4,3,R64,179.0,1.0,1.0,117.0,89.0,46.0,13.0,15.0,11.0,19.0,0.0,7.0,102.0,71.0,38.0,10.0,14.0,12.0,20.0,36.0,1330.0,19.0,2210.0
2023-1020,Beijing,Hard,64,PM,20231002,266,259799,,Q,Mirra Andreeva,R,,RUS,16.4,206252,10.0,,Barbora Krejcikova,R,178.0,CZE,27.7,6-2 6-2,3,R64,76.0,1.0,1.0,48.0,35.0,26.0,8.0,8.0,2.0,2.0,4.0,5.0,49.0,27.0,18.0,8.0,8.0,1.0,5.0,60.0,979.0,12.0,2940.0
2023-1020,Beijing,Hard,64,PM,20231002,264,213583,,,Tatjana Maria,R,172.0,GER,36.1,203354,,,Martina Trevisan,L,160.0,ITA,29.9,6-3 7-6(2),3,R64,106.0,4.0,6.0,72.0,38.0,25.0,18.0,11.0,4.0,8.0,0.0,4.0,71.0,45.0,22.0,12.0,10.0,3.0,8.0,53.0,1075.0,40.0,1217.0
2023-1020,Beijing,Hard,64,PM,20231002,263,214981,5.0,,Elena Rybakina,R,184.0,KAZ,24.2,221012,,,Qinwen Zheng,R,,CHN,20.9,6-1 6-2,3,R64,60.0,3.0,0.0,44.0,25.0,22.0,11.0,8.0,0.0,0.0,2.0,6.0,38.0,21.0,13.0,4.0,7.0,3.0,7.0,5.0,5665.0,23.0,1873.0
2023-1020,Beijing,Hard,64,PM,20231002,261,215020,,,Anna Blinkova,R,179.0,RUS,25.0,202499,,,Donna Vekic,R,179.0,CRO,27.2,6-3 7-5,3,R64,93.0,9.0,4.0,64.0,31.0,21.0,15.0,10.0,6.0,9.0,2.0,3.0,77.0,38.0,25.0,14.0,11.0,6.0,12.0,39.0,1263.0,21.0,2120.0
2023-1020,Beijing,Hard,64,PM,20231002,260,222328,,,Linda Noskova,R,,CZE,18.8,221885,,WC,Fangran Tian,R,,CHN,20.1,6-4 6-2,3,R64,84.0,2.0,3.0,51.0,32.0,25.0,11.0,9.0,2.0,3.0,0.0,1.0,66.0,35.0,23.0,11.0,9.0,9.0,13.0,42.0,1211.0,553.0,84.0
2023-1020,Beijing,Hard,64,PM,20231002,259,211533,13.0,,Jelena Ostapenko,R,177.0,LAT,26.3,220332,,Q,Eva Lys,R,165.0,GER,21.7,2-6 6-3 6-2,3,R64,116.0,3.0,6.0,99.0,57.0,33.0,18.0,13.0,10.0,16.0,0.0,8.0,77.0,53.0,28.0,8.0,12.0,3.0,10.0,17.0,2505.0,121.0,579.0
