tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2020-560,Us Open,Hard,128,G,20200831,187,200033,3,,Serena Williams,R,175.0,USA,38.9,202506,,,Margarita Gasparyan,R,183.0,RUS,25.9,6-2 6-4,3,R64,93.0,7.0,5.0,59.0,34.0,21.0,12.0,9.0,3.0,6.0,1.0,2.0,71.0,39.0,20.0,12.0,9.0,6.0,12.0,8.0,4080.0,117.0,601.0
2020-560,Us Open,Hard,128,G,20200831,188,201458,,,Victoria Azarenka,R,180.0,BLR,31.0,214544,5,,Aryna Sabalenka,R,182.0,BLR,22.3,6-1 6-3,3,R64,67.0,1.0,0.0,50.0,36.0,28.0,5.0,8.0,4.0,5.0,2.0,5.0,44.0,29.0,15.0,4.0,8.0,0.0,5.0,27.0,1832.0,11.0,3615.0
2020-560,Us Open,Hard,128,G,20200831,189,216347,,,Iga Swiatek,R,176.0,POL,19.2,203500,,,Sachia Vickery,R,162.0,USA,25.3,6-7(5) 6-3 6-4,3,R64,148.0,2.0,7.0,92.0,54.0,36.0,17.0,16.0,3.0,7.0,1.0,6.0,138.0,90.0,54.0,21.0,16.0,13.0,20.0,53.0,1139.0,160.0,399.0
2020-560,Us Open,Hard,128,G,20200831,190,214096,20,,Karolina Muchova,R,178.0,CZE,24.0,214939,,,Anna Kalinskaya,R,175.0,RUS,21.7,6-3 7-6(4),3,R64,80.0,6.0,3.0,61.0,46.0,37.0,9.0,12.0,0.0,1.0,4.0,3.0,65.0,43.0,30.0,13.0,10.0,4.0,6.0,26.0,1872.0,110.0,625.0
2020-560,Us Open,Hard,128,G,20200831,191,201514,,,Sorana Cirstea,R,176.0,ROU,30.4,202427,9,,Johanna Konta,R,180.0,GBR,29.2,2-6 7-6(5) 6-4,3,R64,170.0,8.0,6.0,121.0,79.0,50.0,20.0,16.0,9.0,14.0,5.0,2.0,100.0,65.0,48.0,12.0,15.0,8.0,12.0,77.0,839.0,13.0,3152.0
2020-560,Us Open,Hard,128,G,20200831,192,210722,16,,Elise Mertens,R,179.0,BEL,24.7,204427,,,Sara Sorribes Tormo,R,176.0,ESP,23.8,6-3 7-5,3,R64,133.0,3.0,0.0,62.0,42.0,26.0,10.0,10.0,2.0,5.0,0.0,3.0,90.0,57.0,33.0,11.0,11.0,8.0,14.0,18.0,2360.0,82.0,798.0
2020-560,Us Open,Hard,128,G,20200831,193,216083,,,Caty Mcnally,R,,USA,18.7,206420,21,,Ekaterina Alexandrova,R,175.0,RUS,25.7,4-6 6-3 7-6(2),3,R64,146.0,7.0,1.0,107.0,72.0,50.0,21.0,16.0,4.0,6.0,4.0,6.0,88.0,52.0,38.0,20.0,16.0,0.0,2.0,124.0,544.0,29.0,1775.0
2020-560,Us Open,Hard,128,G,20200831,194,202460,27,,Ons Jabeur,R,167.0,TUN,26.0,201466,,,Kaia Kanepi,R,181.0,EST,35.2,7-6(8) 6-0,3,R64,79.0,4.0,4.0,59.0,35.0,25.0,13.0,10.0,2.0,4.0,1.0,3.0,76.0,39.0,22.0,15.0,9.0,6.0,11.0,31.0,1573.0,100.0,656.0
2020-560,Us Open,Hard,128,G,20200831,195,213550,2,,Sofia Kenin,R,170.0,USA,21.7,220367,,,Leylah Fernandez,L,168.0,CAN,17.9,6-4 6-3,3,R64,81.0,3.0,3.0,49.0,38.0,29.0,7.0,9.0,0.0,0.0,5.0,6.0,70.0,45.0,31.0,7.0,10.0,2.0,5.0,4.0,4590.0,104.0,645.0
2020-560,Us Open,Hard,128,G,20200831,196,206108,28,,Jennifer Brady,R,178.0,USA,25.3,201614,,,Caroline Garcia,R,177.0,FRA,26.8,6-3 6-3,3,R32,76.0,10.0,3.0,63.0,42.0,34.0,9.0,9.0,5.0,5.0,4.0,2.0,54.0,35.0,24.0,7.0,9.0,2.0,5.0,41.0,1395.0,50.0,1205.0
2020-560,Us Open,Hard,128,G,20200831,197,201493,17,,Angelique Kerber,L,173.0,GER,32.6,215983,,,Ann Li,R,170.0,USA,20.1,6-3 6-4,3,R32,76.0,1.0,3.0,73.0,62.0,39.0,5.0,9.0,5.0,6.0,2.0,2.0,62.0,47.0,28.0,5.0,10.0,6.0,10.0,23.0,2040.0,128.0,526.0
2020-560,Us Open,Hard,128,G,20200831,198,201709,23,,Yulia Putintseva,R,163.0,KAZ,25.6,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.4,3-6 6-2 6-1,3,R32,120.0,3.0,8.0,83.0,53.0,37.0,8.0,12.0,6.0,10.0,0.0,6.0,71.0,49.0,25.0,7.0,12.0,3.0,10.0,35.0,1525.0,106.0,638.0
2020-560,Us Open,Hard,128,G,20200831,199,201549,8,,Petra Martic,R,181.0,CRO,29.6,219875,,,Varvara Gracheva,R,,FRA,20.0,6-3 6-3,3,R32,87.0,2.0,1.0,71.0,46.0,29.0,11.0,9.0,5.0,8.0,1.0,2.0,66.0,42.0,20.0,10.0,9.0,5.0,11.0,15.0,2850.0,102.0,646.0
2020-560,Us Open,Hard,128,G,20200831,200,211768,4,,Naomi Osaka,R,180.0,JPN,22.8,216146,,,Marta Kostyuk,R,175.0,UKR,18.1,6-3 6-7(4) 6-2,3,R32,153.0,5.0,3.0,94.0,49.0,40.0,23.0,14.0,7.0,8.0,7.0,9.0,120.0,59.0,39.0,28.0,16.0,16.0,21.0,9.0,4020.0,137.0,477.0
2020-560,Us Open,Hard,128,G,20200831,201,204426,14,,Anett Kontaveit,R,174.0,EST,24.6,202663,24,,Magda Linette,R,171.0,POL,28.5,6-3 6-2,3,R32,70.0,5.0,2.0,50.0,31.0,24.0,12.0,9.0,3.0,4.0,3.0,4.0,49.0,28.0,19.0,8.0,8.0,1.0,5.0,21.0,2220.0,37.0,1482.0
2020-560,Us Open,Hard,128,G,20200831,202,201603,,,Shelby Rogers,R,175.0,USA,27.8,201483,,,Madison Brengle,R,168.0,USA,30.4,6-2 6-4,3,R32,69.0,5.0,1.0,54.0,36.0,25.0,9.0,9.0,4.0,6.0,0.0,0.0,53.0,41.0,19.0,6.0,9.0,4.0,9.0,93.0,713.0,84.0,786.0
2020-560,Us Open,Hard,128,G,20200831,203,201520,6,,Petra Kvitova,L,183.0,CZE,30.4,202468,,,Jessica Pegula,R,170.0,USA,26.5,6-4 6-3,3,R32,84.0,3.0,5.0,67.0,40.0,29.0,14.0,10.0,5.0,7.0,2.0,1.0,57.0,34.0,23.0,8.0,9.0,3.0,7.0,12.0,3566.0,63.0,983.0
2020-560,Us Open,Hard,128,G,20200831,204,201427,,,Alize Cornet,R,173.0,FRA,30.6,201619,7,,Madison Keys,R,178.0,USA,25.5,7-6(4) 3-2 RET,3,R32,89.0,0.0,4.0,81.0,55.0,39.0,14.0,10.0,6.0,6.0,2.0,1.0,43.0,28.0,23.0,11.0,8.0,0.0,0.0,56.0,1060.0,14.0,2962.0
2020-560,Us Open,Hard,128,G,20200831,205,201450,,,Tsvetana Pironkova,R,180.0,BUL,32.9,202499,18,,Donna Vekic,R,179.0,CRO,24.1,6-4 6-1,3,R32,64.0,2.0,0.0,49.0,25.0,19.0,14.0,8.0,3.0,4.0,7.0,9.0,48.0,28.0,18.0,6.0,9.0,0.0,5.0,,,24.0,1880.0
2020-560,Us Open,Hard,128,G,20200831,206,206289,15,,Maria Sakkari,R,172.0,GRE,25.1,216153,22,,Amanda Anisimova,R,180.0,USA,19.0,6-3 6-1,3,R32,55.0,4.0,2.0,41.0,26.0,20.0,10.0,8.0,0.0,1.0,0.0,4.0,51.0,33.0,15.0,8.0,8.0,3.0,8.0,22.0,2130.0,28.0,1775.0
2020-560,Us Open,Hard,128,G,20200831,207,200033,3,,Serena Williams,R,175.0,USA,38.9,201585,26,,Sloane Stephens,R,170.0,USA,27.4,2-6 6-2 6-2,3,R32,104.0,12.0,3.0,83.0,50.0,39.0,13.0,12.0,3.0,5.0,0.0,1.0,70.0,55.0,33.0,8.0,12.0,6.0,10.0,8.0,4080.0,39.0,1453.0
2020-560,Us Open,Hard,128,G,20200831,208,201458,,,Victoria Azarenka,R,180.0,BLR,31.0,216347,,,Iga Swiatek,R,176.0,POL,19.2,6-4 6-2,3,R32,98.0,4.0,6.0,61.0,45.0,28.0,3.0,9.0,3.0,7.0,0.0,2.0,79.0,48.0,24.0,9.0,9.0,10.0,17.0,27.0,1832.0,53.0,1139.0
2020-560,Us Open,Hard,128,G,20200831,209,214096,20,,Karolina Muchova,R,178.0,CZE,24.0,201514,,,Sorana Cirstea,R,176.0,ROU,30.4,6-3 2-6 7-6(7),3,R32,136.0,3.0,4.0,93.0,61.0,39.0,14.0,15.0,5.0,9.0,3.0,4.0,102.0,68.0,48.0,13.0,15.0,7.0,11.0,26.0,1872.0,77.0,839.0
2020-560,Us Open,Hard,128,G,20200831,210,210722,16,,Elise Mertens,R,179.0,BEL,24.7,216083,,,Caty Mcnally,R,,USA,18.7,7-5 6-1,3,R32,84.0,2.0,4.0,53.0,29.0,24.0,12.0,9.0,2.0,3.0,0.0,7.0,58.0,35.0,19.0,7.0,10.0,1.0,6.0,18.0,2360.0,124.0,544.0
2020-560,Us Open,Hard,128,G,20200831,211,213550,2,,Sofia Kenin,R,170.0,USA,21.7,202460,27,,Ons Jabeur,R,167.0,TUN,26.0,7-6(4) 6-3,3,R32,99.0,0.0,5.0,78.0,51.0,37.0,14.0,12.0,3.0,5.0,10.0,3.0,84.0,52.0,33.0,14.0,10.0,4.0,7.0,4.0,4590.0,31.0,1573.0
2020-560,Us Open,Hard,128,G,20200831,212,206108,28,,Jennifer Brady,R,178.0,USA,25.3,201493,17,,Angelique Kerber,L,173.0,GER,32.6,6-1 6-4,3,R16,89.0,3.0,1.0,65.0,36.0,25.0,17.0,9.0,5.0,6.0,1.0,3.0,54.0,31.0,19.0,8.0,8.0,6.0,10.0,41.0,1395.0,23.0,2040.0
2020-560,Us Open,Hard,128,G,20200831,213,201709,23,,Yulia Putintseva,R,163.0,KAZ,25.6,201549,8,,Petra Martic,R,181.0,CRO,29.6,6-3 2-6 6-4,3,R16,157.0,1.0,2.0,107.0,75.0,47.0,15.0,14.0,6.0,10.0,4.0,1.0,78.0,46.0,33.0,15.0,13.0,5.0,9.0,35.0,1525.0,15.0,2850.0
2020-560,Us Open,Hard,128,G,20200831,214,211768,4,,Naomi Osaka,R,180.0,JPN,22.8,204426,14,,Anett Kontaveit,R,174.0,EST,24.6,6-3 6-4,3,R16,72.0,4.0,2.0,45.0,32.0,27.0,9.0,9.0,0.0,0.0,2.0,3.0,76.0,44.0,29.0,14.0,10.0,8.0,11.0,9.0,4020.0,21.0,2220.0
2020-560,Us Open,Hard,128,G,20200831,215,201603,,,Shelby Rogers,R,175.0,USA,27.8,201520,6,,Petra Kvitova,L,183.0,CZE,30.4,7-6(5) 3-6 7-6(6),3,R16,160.0,6.0,2.0,128.0,92.0,60.0,16.0,18.0,10.0,14.0,8.0,7.0,102.0,67.0,50.0,19.0,17.0,3.0,5.0,93.0,713.0,12.0,3566.0
2020-560,Us Open,Hard,128,G,20200831,216,201450,,,Tsvetana Pironkova,R,180.0,BUL,32.9,201427,,,Alize Cornet,R,173.0,FRA,30.6,6-4 6-7(5) 6-3,3,R16,169.0,1.0,2.0,97.0,61.0,42.0,14.0,16.0,6.0,12.0,0.0,9.0,115.0,78.0,49.0,11.0,16.0,8.0,16.0,,,56.0,1060.0
2020-560,Us Open,Hard,128,G,20200831,217,200033,3,,Serena Williams,R,175.0,USA,38.9,206289,15,,Maria Sakkari,R,172.0,GRE,25.1,6-3 6-7(6) 6-3,3,R16,148.0,12.0,2.0,106.0,57.0,41.0,29.0,17.0,5.0,6.0,13.0,3.0,100.0,60.0,44.0,19.0,14.0,5.0,8.0,8.0,4080.0,22.0,2130.0
2020-560,Us Open,Hard,128,G,20200831,218,201458,,,Victoria Azarenka,R,180.0,BLR,31.0,214096,20,,Karolina Muchova,R,178.0,CZE,24.0,5-7 6-1 6-4,3,R16,150.0,2.0,4.0,84.0,57.0,36.0,17.0,15.0,1.0,5.0,7.0,2.0,111.0,79.0,43.0,15.0,14.0,9.0,15.0,27.0,1832.0,26.0,1872.0
2020-560,Us Open,Hard,128,G,20200831,219,210722,16,,Elise Mertens,R,179.0,BEL,24.7,213550,2,,Sofia Kenin,R,170.0,USA,21.7,6-3 6-3,3,R16,75.0,8.0,0.0,55.0,36.0,27.0,11.0,9.0,1.0,2.0,0.0,3.0,54.0,36.0,20.0,8.0,9.0,5.0,9.0,18.0,2360.0,4.0,4590.0
2020-560,Us Open,Hard,128,G,20200831,220,206108,28,,Jennifer Brady,R,178.0,USA,25.3,201709,23,,Yulia Putintseva,R,163.0,KAZ,25.6,6-3 6-2,3,QF,69.0,6.0,0.0,49.0,31.0,18.0,13.0,9.0,0.0,2.0,1.0,1.0,45.0,29.0,15.0,7.0,8.0,2.0,7.0,41.0,1395.0,35.0,1525.0
2020-560,Us Open,Hard,128,G,20200831,221,211768,4,,Naomi Osaka,R,180.0,JPN,22.8,201603,,,Shelby Rogers,R,175.0,USA,27.8,6-3 6-4,3,QF,80.0,7.0,1.0,51.0,24.0,20.0,19.0,10.0,0.0,1.0,3.0,2.0,62.0,38.0,25.0,8.0,9.0,2.0,5.0,9.0,4020.0,93.0,713.0
2020-560,Us Open,Hard,128,G,20200831,222,200033,3,,Serena Williams,R,175.0,USA,38.9,201450,,,Tsvetana Pironkova,R,180.0,BUL,32.9,4-6 6-3 6-2,3,QF,132.0,20.0,1.0,92.0,61.0,45.0,15.0,14.0,3.0,5.0,4.0,1.0,92.0,54.0,36.0,18.0,13.0,5.0,9.0,8.0,4080.0,,
2020-560,Us Open,Hard,128,G,20200831,223,201458,,,Victoria Azarenka,R,180.0,BLR,31.0,210722,16,,Elise Mertens,R,179.0,BEL,24.7,6-1 6-0,3,QF,73.0,3.0,2.0,51.0,35.0,23.0,8.0,7.0,3.0,4.0,1.0,5.0,44.0,23.0,11.0,4.0,6.0,5.0,11.0,27.0,1832.0,18.0,2360.0
2020-560,Us Open,Hard,128,G,20200831,224,211768,4,,Naomi Osaka,R,180.0,JPN,22.8,206108,28,,Jennifer Brady,R,178.0,USA,25.3,7-6(1) 3-6 6-3,3,SF,128.0,9.0,1.0,89.0,51.0,43.0,22.0,16.0,1.0,2.0,10.0,2.0,98.0,53.0,41.0,23.0,15.0,3.0,4.0,9.0,4020.0,41.0,1395.0
2020-560,Us Open,Hard,128,G,20200831,225,201458,,,Victoria Azarenka,R,180.0,BLR,31.0,200033,3,,Serena Williams,R,175.0,USA,38.9,1-6 6-3 6-3,3,SF,116.0,3.0,5.0,82.0,56.0,38.0,12.0,13.0,2.0,5.0,6.0,3.0,77.0,50.0,36.0,10.0,12.0,4.0,7.0,27.0,1832.0,8.0,4080.0
2020-560,Us Open,Hard,128,G,20200831,226,211768,4,,Naomi Osaka,R,180.0,JPN,22.8,201458,,,Victoria Azarenka,R,180.0,BLR,31.0,1-6 6-3 6-3,3,F,113.0,6.0,2.0,79.0,51.0,31.0,14.0,13.0,5.0,10.0,3.0,2.0,91.0,68.0,40.0,9.0,12.0,7.0,12.0,9.0,4020.0,27.0,1832.0
2020-2020,Istanbul,Clay,32,I,20200907,300,206255,,,Patricia Maria Tig,R,,ROU,26.1,202446,,Q,Eugenie Bouchard,R,178.0,CAN,26.5,2-6 6-1 7-6(4),3,F,149.0,2.0,2.0,86.0,59.0,39.0,12.0,13.0,6.0,10.0,2.0,1.0,105.0,71.0,40.0,18.0,14.0,8.0,13.0,88.0,759.0,272.0,214.0
2020-2020,Istanbul,Clay,32,I,20200907,299,202446,,Q,Eugenie Bouchard,R,178.0,CAN,26.5,211651,,,Paula Badosa,R,180.0,ESP,22.8,6-3 6-2,3,SF,85.0,5.0,1.0,67.0,45.0,29.0,12.0,9.0,6.0,7.0,2.0,5.0,55.0,35.0,22.0,5.0,8.0,4.0,8.0,272.0,214.0,94.0,706.0
2020-2020,Istanbul,Clay,32,I,20200907,298,206255,,,Patricia Maria Tig,R,,ROU,26.1,206124,,Q,Tereza Martincova,R,178.0,CZE,25.8,6-3 6-3,3,SF,109.0,1.0,5.0,67.0,39.0,24.0,11.0,9.0,5.0,9.0,0.0,2.0,66.0,53.0,24.0,4.0,9.0,2.0,9.0,88.0,759.0,136.0,488.0
2020-2020,Istanbul,Clay,32,I,20200907,297,202446,,Q,Eugenie Bouchard,R,178.0,CAN,26.5,203575,,,Danka Kovinic,R,169.0,MNE,25.8,3-6 6-4 7-5,3,QF,182.0,0.0,3.0,109.0,74.0,51.0,16.0,15.0,6.0,9.0,7.0,6.0,117.0,72.0,50.0,19.0,16.0,11.0,15.0,272.0,214.0,92.0,714.0
2020-2020,Istanbul,Clay,32,I,20200907,296,211651,,,Paula Badosa,R,180.0,ESP,22.8,201555,3,,Polona Hercog,R,182.0,SLO,29.6,4-6 6-3 6-4,3,QF,159.0,0.0,3.0,94.0,62.0,34.0,18.0,15.0,6.0,12.0,5.0,3.0,108.0,66.0,40.0,15.0,14.0,11.0,18.0,94.0,706.0,49.0,1205.0
2020-2020,Istanbul,Clay,32,I,20200907,295,206124,,Q,Tereza Martincova,R,178.0,CZE,25.8,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.4,6-2 6-3,3,QF,82.0,1.0,0.0,65.0,49.0,29.0,5.0,9.0,6.0,10.0,0.0,7.0,49.0,33.0,14.0,4.0,8.0,4.0,11.0,136.0,488.0,106.0,638.0
2020-2020,Istanbul,Clay,32,I,20200907,294,206255,,,Patricia Maria Tig,R,,ROU,26.1,202490,2,,Rebecca Peterson,R,173.0,SWE,25.0,6-3 6-1,3,QF,86.0,1.0,0.0,60.0,41.0,24.0,10.0,8.0,6.0,8.0,0.0,7.0,46.0,28.0,14.0,4.0,8.0,2.0,8.0,88.0,759.0,48.0,1225.0
2020-2020,Istanbul,Clay,32,I,20200907,293,202446,,Q,Eugenie Bouchard,R,178.0,CAN,26.5,201320,1,,Svetlana Kuznetsova,R,174.0,RUS,35.1,7-6(3) 6-7(5) 6-2,3,R16,170.0,3.0,2.0,101.0,70.0,47.0,19.0,16.0,2.0,5.0,4.0,5.0,115.0,70.0,44.0,22.0,16.0,6.0,11.0,272.0,214.0,34.0,1527.0
2020-2020,Istanbul,Clay,32,I,20200907,292,203575,,,Danka Kovinic,R,169.0,MNE,25.8,202421,6,,Alison Van Uytvanck,R,173.0,BEL,26.4,6-3 6-4,3,R16,90.0,1.0,0.0,63.0,33.0,24.0,21.0,10.0,5.0,5.0,0.0,1.0,51.0,24.0,19.0,14.0,9.0,1.0,3.0,92.0,714.0,60.0,1035.0
2020-2020,Istanbul,Clay,32,I,20200907,291,201555,3,,Polona Hercog,R,182.0,SLO,29.6,211148,,,Jasmine Paolini,R,160.0,ITA,24.6,7-5 6-4,3,R16,106.0,2.0,3.0,69.0,35.0,28.0,17.0,11.0,3.0,5.0,0.0,2.0,74.0,56.0,34.0,7.0,11.0,6.0,10.0,49.0,1205.0,97.0,689.0
2020-2020,Istanbul,Clay,32,I,20200907,290,211651,,,Paula Badosa,R,180.0,ESP,22.8,204427,,,Sara Sorribes Tormo,R,176.0,ESP,23.9,6-1 6-4,3,R16,97.0,2.0,3.0,54.0,33.0,23.0,9.0,8.0,4.0,7.0,0.0,2.0,54.0,42.0,16.0,5.0,9.0,1.0,8.0,94.0,706.0,82.0,798.0
2020-2020,Istanbul,Clay,32,I,20200907,289,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.4,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,25.9,6-7(5) 6-4 6-3,3,R16,173.0,0.0,4.0,117.0,92.0,49.0,13.0,16.0,8.0,15.0,1.0,5.0,94.0,64.0,30.0,10.0,15.0,3.0,12.0,106.0,638.0,182.0,342.0
2020-2020,Istanbul,Clay,32,I,20200907,288,206124,,Q,Tereza Martincova,R,178.0,CZE,25.8,201614,4,,Caroline Garcia,R,177.0,FRA,26.8,6-1 6-4,3,R16,69.0,1.0,1.0,50.0,39.0,25.0,8.0,9.0,0.0,2.0,0.0,1.0,48.0,38.0,19.0,3.0,8.0,2.0,7.0,136.0,488.0,50.0,1205.0
2020-2020,Istanbul,Clay,32,I,20200907,287,206255,,,Patricia Maria Tig,R,,ROU,26.1,201595,8,,Misaki Doi,L,159.0,JPN,29.3,6-2 6-0,3,R16,64.0,1.0,1.0,35.0,24.0,21.0,6.0,7.0,0.0,1.0,0.0,3.0,49.0,30.0,16.0,2.0,7.0,5.0,11.0,88.0,759.0,81.0,818.0
2020-2020,Istanbul,Clay,32,I,20200907,286,202490,2,,Rebecca Peterson,R,173.0,SWE,25.0,202506,,,Margarita Gasparyan,R,183.0,RUS,26.0,3-2 RET,3,R16,30.0,0.0,0.0,16.0,12.0,9.0,3.0,3.0,0.0,0.0,1.0,1.0,24.0,16.0,11.0,3.0,2.0,1.0,1.0,48.0,1225.0,117.0,601.0
2020-2020,Istanbul,Clay,32,I,20200907,284,202446,,Q,Eugenie Bouchard,R,178.0,CAN,26.5,202600,,,Viktoriya Tomova,R,170.0,BUL,25.5,6-2 6-4,3,R32,94.0,3.0,1.0,61.0,43.0,24.0,11.0,9.0,6.0,9.0,0.0,2.0,63.0,42.0,16.0,10.0,9.0,3.0,9.0,272.0,214.0,133.0,505.0
2020-2020,Istanbul,Clay,32,I,20200907,283,203575,,,Danka Kovinic,R,169.0,MNE,25.8,201435,,,Kateryna Bondarenko,R,175.0,UKR,34.0,7-5 6-2,3,R32,86.0,1.0,6.0,54.0,27.0,19.0,13.0,10.0,0.0,3.0,0.0,4.0,62.0,37.0,21.0,7.0,10.0,5.0,11.0,92.0,714.0,349.0,141.0
2020-2020,Istanbul,Clay,32,I,20200907,282,202421,6,,Alison Van Uytvanck,R,173.0,BEL,26.4,214149,,,Viktoria Hruncakova,R,,SVK,22.3,6-3 6-4,3,R32,72.0,3.0,0.0,45.0,28.0,24.0,10.0,9.0,0.0,1.0,5.0,4.0,59.0,34.0,24.0,8.0,10.0,2.0,6.0,60.0,1035.0,85.0,775.0
2020-2020,Istanbul,Clay,32,I,20200907,281,201555,3,,Polona Hercog,R,182.0,SLO,29.6,214507,,WC,Berfu Cengiz,R,,TUR,20.8,6-2 6-3,3,R32,72.0,5.0,1.0,52.0,33.0,27.0,11.0,9.0,0.0,0.0,0.0,4.0,47.0,32.0,22.0,6.0,8.0,2.0,5.0,49.0,1205.0,387.0,120.0
2020-2020,Istanbul,Clay,32,I,20200907,280,211148,,,Jasmine Paolini,R,160.0,ITA,24.6,201527,,,Stefanie Voegele,R,170.0,SUI,30.4,6-1 4-6 6-3,3,R32,122.0,0.0,3.0,98.0,59.0,33.0,18.0,13.0,9.0,14.0,2.0,4.0,84.0,42.0,23.0,14.0,13.0,7.0,15.0,97.0,689.0,114.0,612.0
2020-2020,Istanbul,Clay,32,I,20200907,279,211651,,,Paula Badosa,R,180.0,ESP,22.8,215290,,,Katarina Zavatska,R,173.0,UKR,20.5,6-1 6-2,3,R32,70.0,2.0,3.0,37.0,27.0,20.0,2.0,7.0,0.0,2.0,0.0,2.0,53.0,37.0,12.0,8.0,8.0,1.0,8.0,94.0,706.0,108.0,631.0
2020-2020,Istanbul,Clay,32,I,20200907,278,204427,,,Sara Sorribes Tormo,R,176.0,ESP,23.9,201586,5,,Heather Watson,R,170.0,GBR,28.3,3-2 RET,3,R32,43.0,0.0,0.0,14.0,12.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,30.0,14.0,7.0,7.0,3.0,4.0,6.0,82.0,798.0,54.0,1122.0
2020-2020,Istanbul,Clay,32,I,20200907,277,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,26.4,201610,7,,Zarina Diyas,R,172.0,KAZ,26.8,3-6 7-5 6-1,3,R32,143.0,1.0,4.0,93.0,69.0,39.0,14.0,14.0,6.0,11.0,1.0,2.0,110.0,72.0,38.0,18.0,14.0,9.0,16.0,106.0,638.0,69.0,918.0
2020-2020,Istanbul,Clay,32,I,20200907,276,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,25.9,215219,,,Kaja Juvan,R,170.0,SLO,19.7,7-5 1-6 6-4,3,R32,138.0,1.0,3.0,86.0,66.0,33.0,8.0,15.0,3.0,12.0,0.0,2.0,87.0,55.0,28.0,12.0,14.0,11.0,19.0,182.0,342.0,113.0,613.0
2020-2020,Istanbul,Clay,32,I,20200907,275,206124,,Q,Tereza Martincova,R,178.0,CZE,25.8,213889,,,Greet Minnen,R,,BEL,23.0,7-6(5) 6-3,3,R32,110.0,1.0,4.0,67.0,46.0,35.0,9.0,10.0,5.0,7.0,3.0,3.0,91.0,58.0,34.0,17.0,11.0,9.0,13.0,136.0,488.0,107.0,636.0
2020-2020,Istanbul,Clay,32,I,20200907,274,201614,4,,Caroline Garcia,R,177.0,FRA,26.8,201666,,WC,Cagla Buyukakcay,R,172.0,TUR,30.9,6-4 0-6 7-5,3,R32,151.0,0.0,2.0,87.0,58.0,29.0,15.0,14.0,8.0,15.0,0.0,7.0,105.0,76.0,44.0,8.0,14.0,8.0,14.0,50.0,1205.0,186.0,336.0
2020-2020,Istanbul,Clay,32,I,20200907,273,201595,8,,Misaki Doi,L,159.0,JPN,29.3,206391,,Q,Ellen Perez,L,169.0,AUS,24.9,6-7(4) 7-5 6-1,3,R32,141.0,0.0,1.0,104.0,75.0,49.0,18.0,15.0,6.0,8.0,4.0,9.0,103.0,54.0,35.0,23.0,16.0,5.0,11.0,81.0,818.0,248.0,246.0
2020-2020,Istanbul,Clay,32,I,20200907,272,206255,,,Patricia Maria Tig,R,,ROU,26.1,215337,,Q,Olga Danilovic,L,,SRB,19.6,6-3 7-5,3,R32,117.0,2.0,10.0,74.0,48.0,28.0,5.0,10.0,10.0,16.0,2.0,6.0,78.0,50.0,24.0,7.0,11.0,3.0,12.0,88.0,759.0,174.0,363.0
2020-2020,Istanbul,Clay,32,I,20200907,271,202506,,,Margarita Gasparyan,R,183.0,RUS,26.0,201664,,WC,Pemra Ozgen,R,170.0,TUR,34.3,6-2 6-0,3,R32,64.0,5.0,3.0,43.0,32.0,22.0,5.0,7.0,2.0,3.0,1.0,0.0,46.0,34.0,14.0,3.0,7.0,4.0,10.0,117.0,601.0,214.0,287.0
2020-M009,Rome,Clay,64,P,20200914,300,201594,1,,Simona Halep,R,168.0,ROU,28.9,201662,2,,Karolina Pliskova,R,184.0,CZE,28.4,6-0 2-1 RET,3,F,32.0,1.0,3.0,23.0,15.0,11.0,3.0,4.0,3.0,4.0,0.0,4.0,30.0,18.0,7.0,2.0,5.0,2.0,7.0,2.0,6356.0,4.0,5205.0
2020-M009,Rome,Clay,64,P,20200914,299,201594,1,,Simona Halep,R,168.0,ROU,28.9,202469,9,,Garbine Muguruza,R,182.0,ESP,26.9,6-3 4-6 6-4,3,SF,137.0,2.0,2.0,91.0,62.0,32.0,12.0,14.0,8.0,15.0,0.0,8.0,100.0,57.0,33.0,14.0,15.0,9.0,18.0,2.0,6356.0,17.0,2771.0
